Location,Unit,Disturbance,Transect,Plot,Spcode,Condition,DBH (cm)
Bartlett Experimental Forest,46C,C,4,25,PRPE,1,2.3
Bartlett Experimental Forest,46C,C,4,25,PRPE,1,2.8
Bartlett Experimental Forest,46C,C,4,25,PRPE,1,2.2
Bartlett Experimental Forest,46C,C,4,25,PRPE,1,2.7
Bartlett Experimental Forest,46C,C,4,35,PRPE,1,2.1
Bartlett Experimental Forest,46C,C,4,35,FAGR,1,6.7
Bartlett Experimental Forest,46C,C,4,45,PRPE,1,2.3
Bartlett Experimental Forest,46C,C,4,45,PRPE,1,2
Bartlett Experimental Forest,46C,C,4,45,PRPE,1,2.5
Bartlett Experimental Forest,46C,C,4,45,PRPE,1,2.3
Bartlett Experimental Forest,46C,C,4,45,PRPE,1,2.7
Bartlett Experimental Forest,46C,C,4,45,FAGR,0,2.7
Bartlett Experimental Forest,46C,C,4,5,PRPE,1,2.9
Bartlett Experimental Forest,46C,C,4,5,PRPE,1,2.5
Bartlett Experimental Forest,46C,C,4,5,PRPE,1,2.7
Bartlett Experimental Forest,46C,C,4,5,PRPE,1,3
Bartlett Experimental Forest,46C,C,4,5,PRPE,1,2.7
Bartlett Experimental Forest,46C,C,4,5,PRPE,1,2.6
Bartlett Experimental Forest,46C,C,4,5,PRPE,1,2.6
Bartlett Experimental Forest,46C,C,4,55,PRPE,1,2.3
Bartlett Experimental Forest,46C,C,4,55,PRPE,1,2.4
Bartlett Experimental Forest,46C,C,4,55,FAGR,0,2.3
Bartlett Experimental Forest,46C,C,4,55,FAGR,1,6.3
Bartlett Experimental Forest,46C,C,4,55,FAGR,1,3.3
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,3.2
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,3.5
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.6
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.7
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.7
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.4
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.1
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.5
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.6
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.5
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.2
Bartlett Experimental Forest,46C,C,4,65,PRPE,1,2.3
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2.4
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2.2
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2.2
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2.4
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2.1
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2.4
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2.3
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,4.1
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2.5
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2.5
Bartlett Experimental Forest,46C,C,4,75,PRPE,1,2
Crawford Notch State Park,NA,B,1,105,FAGR,0,2.8
Crawford Notch State Park,NA,B,1,105,FAGR,0,10.5
Crawford Notch State Park,NA,B,1,105,FAGR,0,3.1
Crawford Notch State Park,NA,B,1,105,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,105,FAGR,0,6.9
Crawford Notch State Park,NA,B,1,105,ACSA,0,6.3
Crawford Notch State Park,NA,B,1,105,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,105,FAGR,0,10.9
Crawford Notch State Park,NA,B,1,105,FAGR,0,8.3
Crawford Notch State Park,NA,B,1,105,ACSA,1,21.5
Crawford Notch State Park,NA,B,1,105,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,105,ACSA,1,17.8
Crawford Notch State Park,NA,B,1,105,ACSA,1,28
Crawford Notch State Park,NA,B,1,105,FAGR,0,2.8
Crawford Notch State Park,NA,B,1,105,ACSA,0,7.3
Crawford Notch State Park,NA,B,1,115,BEAL,1,24.1
Crawford Notch State Park,NA,B,1,115,ACSA,1,38
Crawford Notch State Park,NA,B,1,115,FAGR,0,2
Crawford Notch State Park,NA,B,1,115,FAGR,0,3.1
Crawford Notch State Park,NA,B,1,115,FAGR,0,3.5
Crawford Notch State Park,NA,B,1,115,FAGR,0,2.6
Crawford Notch State Park,NA,B,1,115,FAGR,0,3.1
Crawford Notch State Park,NA,B,1,115,FAGR,0,3.5
Crawford Notch State Park,NA,B,1,115,FAGR,0,2.9
Crawford Notch State Park,NA,B,1,115,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,115,FAGR,0,2.3
Crawford Notch State Park,NA,B,1,115,FAGR,0,8.6
Crawford Notch State Park,NA,B,1,115,FAGR,0,4.4
Crawford Notch State Park,NA,B,1,115,ACSA,0,8
Crawford Notch State Park,NA,B,1,115,FAGR,0,2.9
Crawford Notch State Park,NA,B,1,115,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,115,FAGR,0,5.5
Crawford Notch State Park,NA,B,1,115,FAGR,0,3.5
Crawford Notch State Park,NA,B,1,115,FAGR,0,4.2
Crawford Notch State Park,NA,B,1,115,FAGR,0,13.2
Crawford Notch State Park,NA,B,1,115,FAGR,0,2.8
Crawford Notch State Park,NA,B,1,115,FAGR,0,2.9
Crawford Notch State Park,NA,B,1,115,ACSA,1,13.3
Crawford Notch State Park,NA,B,1,115,FAGR,0,3.7
Crawford Notch State Park,NA,B,1,115,FAGR,0,3.3
Crawford Notch State Park,NA,B,1,115,FAGR,0,4.3
Crawford Notch State Park,NA,B,1,115,FAGR,0,3.6
Crawford Notch State Park,NA,B,1,125,FAGR,0,6.1
Crawford Notch State Park,NA,B,1,125,FAGR,0,5.9
Crawford Notch State Park,NA,B,1,125,FAGR,0,3.7
Crawford Notch State Park,NA,B,1,125,ACSA,0,8.7
Crawford Notch State Park,NA,B,1,125,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,125,FAGR,0,3.2
Crawford Notch State Park,NA,B,1,125,QURU,1,68.9
Crawford Notch State Park,NA,B,1,125,ACSA,1,15.5
Crawford Notch State Park,NA,B,1,125,FAGR,0,11.1
Crawford Notch State Park,NA,B,1,125,FAGR,0,12
Crawford Notch State Park,NA,B,1,125,FAGR,0,12
Crawford Notch State Park,NA,B,1,125,ACSA,0,18.4
Crawford Notch State Park,NA,B,1,125,FAGR,0,2.3
Crawford Notch State Park,NA,B,1,125,FAGR,0,5.3
Crawford Notch State Park,NA,B,1,125,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,125,FAGR,0,9.6
Crawford Notch State Park,NA,B,1,125,FAGR,0,6.2
Crawford Notch State Park,NA,B,1,125,FAGR,0,2.8
Crawford Notch State Park,NA,B,1,125,ACSA,1,26
Crawford Notch State Park,NA,B,1,125,ACSA,1,10.5
Crawford Notch State Park,NA,B,1,125,FAGR,0,3.5
Crawford Notch State Park,NA,B,1,125,FAGR,0,3
Crawford Notch State Park,NA,B,1,125,FAGR,0,4.1
Crawford Notch State Park,NA,B,1,135,FAGR,0,4.9
Crawford Notch State Park,NA,B,1,135,FAGR,0,5.7
Crawford Notch State Park,NA,B,1,135,FAGR,0,24.4
Crawford Notch State Park,NA,B,1,135,FAGR,0,3.9
Crawford Notch State Park,NA,B,1,135,FAGR,0,14.2
Crawford Notch State Park,NA,B,1,135,FAGR,0,21.3
Crawford Notch State Park,NA,B,1,135,FAGR,0,3.3
Crawford Notch State Park,NA,B,1,135,FAGR,0,6.3
Crawford Notch State Park,NA,B,1,135,FAGR,0,4
Crawford Notch State Park,NA,B,1,135,FAGR,0,2.6
Crawford Notch State Park,NA,B,1,135,FAGR,0,19.8
Crawford Notch State Park,NA,B,1,135,FAGR,0,12.9
Crawford Notch State Park,NA,B,1,135,FAGR,0,6
Crawford Notch State Park,NA,B,1,135,FAGR,0,4.5
Crawford Notch State Park,NA,B,1,135,FAGR,0,5.9
Crawford Notch State Park,NA,B,1,145,FAGR,0,8.2
Crawford Notch State Park,NA,B,1,145,FAGR,0,34.3
Crawford Notch State Park,NA,B,1,145,FAGR,0,4.3
Crawford Notch State Park,NA,B,1,145,ACSA,0,17.5
Crawford Notch State Park,NA,B,1,145,QURU,1,38.7
Crawford Notch State Park,NA,B,1,145,FAGR,0,2.3
Crawford Notch State Park,NA,B,1,145,FAGR,0,4
Crawford Notch State Park,NA,B,1,145,FAGR,0,2.9
Crawford Notch State Park,NA,B,1,145,FAGR,0,5.7
Crawford Notch State Park,NA,B,1,145,FAGR,0,3
Crawford Notch State Park,NA,B,1,145,FAGR,0,29.7
Crawford Notch State Park,NA,B,1,145,FAGR,0,12.7
Crawford Notch State Park,NA,B,1,145,FAGR,0,19.4
Crawford Notch State Park,NA,B,1,145,FAGR,0,5
Crawford Notch State Park,NA,B,1,145,FAGR,0,4
Crawford Notch State Park,NA,B,1,145,FAGR,0,7.6
Crawford Notch State Park,NA,B,1,145,FAGR,0,6.4
Crawford Notch State Park,NA,B,1,15,BEAL,1,33.2
Crawford Notch State Park,NA,B,1,15,FAGR,0,4.7
Crawford Notch State Park,NA,B,1,15,FAGR,0,4.8
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.1
Crawford Notch State Park,NA,B,1,15,FAGR,0,2.9
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.3
Crawford Notch State Park,NA,B,1,15,FAGR,0,7.6
Crawford Notch State Park,NA,B,1,15,FAGR,0,2.1
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.2
Crawford Notch State Park,NA,B,1,15,FAGR,0,4
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.5
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.1
Crawford Notch State Park,NA,B,1,15,FAGR,0,2.4
Crawford Notch State Park,NA,B,1,15,FAGR,0,2.3
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.9
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.9
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.8
Crawford Notch State Park,NA,B,1,15,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,15,FAGR,0,3
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.4
Crawford Notch State Park,NA,B,1,15,ACSA,1,22.8
Crawford Notch State Park,NA,B,1,15,FAGR,0,2.8
Crawford Notch State Park,NA,B,1,15,ACSA,1,11.1
Crawford Notch State Park,NA,B,1,15,FAGR,0,3.9
Crawford Notch State Park,NA,B,1,155,QURU,1,18
Crawford Notch State Park,NA,B,1,155,FAGR,0,9.7
Crawford Notch State Park,NA,B,1,155,FAGR,0,9.1
Crawford Notch State Park,NA,B,1,155,FAGR,0,4.8
Crawford Notch State Park,NA,B,1,155,FAGR,0,3.4
Crawford Notch State Park,NA,B,1,155,FAGR,0,2.9
Crawford Notch State Park,NA,B,1,155,ACSA,0,10
Crawford Notch State Park,NA,B,1,155,FAGR,0,5.1
Crawford Notch State Park,NA,B,1,155,ACPE,0,4.7
Crawford Notch State Park,NA,B,1,155,FAGR,0,6.7
Crawford Notch State Park,NA,B,1,155,FAGR,0,19.7
Crawford Notch State Park,NA,B,1,165,FAGR,0,3.6
Crawford Notch State Park,NA,B,1,165,FAGR,0,11.5
Crawford Notch State Park,NA,B,1,165,FAGR,0,14.3
Crawford Notch State Park,NA,B,1,165,FAGR,0,2.7
Crawford Notch State Park,NA,B,1,165,FAGR,0,8.2
Crawford Notch State Park,NA,B,1,165,ACSA,1,17
Crawford Notch State Park,NA,B,1,165,FAGR,0,3
Crawford Notch State Park,NA,B,1,165,FAGR,0,11.1
Crawford Notch State Park,NA,B,1,165,FAGR,0,10.2
Crawford Notch State Park,NA,B,1,185,FAGR,0,15.6
Crawford Notch State Park,NA,B,1,185,QURU,1,59.1
Crawford Notch State Park,NA,B,1,185,FAGR,0,3.2
Crawford Notch State Park,NA,B,1,185,FAGR,0,3.6
Crawford Notch State Park,NA,B,1,185,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,185,FAGR,0,5.9
Crawford Notch State Park,NA,B,1,185,QURU,1,49.6
Crawford Notch State Park,NA,B,1,185,ACPE,0,4.2
Crawford Notch State Park,NA,B,1,185,ACPE,0,5.3
Crawford Notch State Park,NA,B,1,185,BEAL,0,3.3
Crawford Notch State Park,NA,B,1,185,BEAL,1,16
Crawford Notch State Park,NA,B ,1,195,ACPE,0,4.1
Crawford Notch State Park,NA,B ,1,195,ACPE,0,6.8
Crawford Notch State Park,NA,B ,1,195,ACSA,0,4.8
Crawford Notch State Park,NA,B ,1,195,ACSA,1,59
Crawford Notch State Park,NA,B ,1,195,ACPE,0,4.4
Crawford Notch State Park,NA,B ,1,195,FAGR,1,32.6
Crawford Notch State Park,NA,B ,1,195,FAGR,1,23.5
Crawford Notch State Park,NA,B ,1,195,BEAL,1,34.2
Crawford Notch State Park,NA,B ,1,195,ACPE,0,4.3
Crawford Notch State Park,NA,B ,1,195,ACPE,0,6.4
Crawford Notch State Park,NA,B,1,25,FAGR,0,6.1
Crawford Notch State Park,NA,B,1,25,FAGR,0,2.4
Crawford Notch State Park,NA,B,1,25,FAGR,0,2.6
Crawford Notch State Park,NA,B,1,25,FAGR,0,5.2
Crawford Notch State Park,NA,B,1,25,FAGR,0,7
Crawford Notch State Park,NA,B,1,25,FAGR,0,21.3
Crawford Notch State Park,NA,B,1,25,FAGR,0,2.2
Crawford Notch State Park,NA,B,1,25,FAGR,0,7.5
Crawford Notch State Park,NA,B,1,25,FAGR,0,3.2
Crawford Notch State Park,NA,B,1,25,FAGR,0,12.1
Crawford Notch State Park,NA,B,1,25,FAGR,0,3
Crawford Notch State Park,NA,B,1,25,FAGR,0,2
Crawford Notch State Park,NA,B,1,25,FAGR,0,5.2
Crawford Notch State Park,NA,B,1,25,FAGR,0,2.7
Crawford Notch State Park,NA,B,1,25,FAGR,0,21.4
Crawford Notch State Park,NA,B,1,25,FAGR,0,7.5
Crawford Notch State Park,NA,B,1,25,FAGR,0,2.4
Crawford Notch State Park,NA,B,1,35,FAGR,0,2.8
Crawford Notch State Park,NA,B,1,35,BEPA,1,26.1
Crawford Notch State Park,NA,B,1,35,ACSA,0,33.8
Crawford Notch State Park,NA,B,1,35,FAGR,0,10.8
Crawford Notch State Park,NA,B,1,35,FAGR,1,28.4
Crawford Notch State Park,NA,B,1,35,FAGR,0,2.6
Crawford Notch State Park,NA,B,1,35,FAGR,0,5.3
Crawford Notch State Park,NA,B,1,35,FAGR,1,29
Crawford Notch State Park,NA,B,1,35,FAGR,0,8.5
Crawford Notch State Park,NA,B,1,45,ACSA,0,30.9
Crawford Notch State Park,NA,B,1,45,FAGR,0,14
Crawford Notch State Park,NA,B,1,45,FAGR,0,7.4
Crawford Notch State Park,NA,B,1,45,ACSA,0,12.7
Crawford Notch State Park,NA,B,1,45,FAGR,1,17.9
Crawford Notch State Park,NA,B,1,45,FAGR,0,12.5
Crawford Notch State Park,NA,B,1,45,BEAL,0,44.4
Crawford Notch State Park,NA,B,1,45,FAGR,1,13.5
Crawford Notch State Park,NA,B,1,45,FAGR,0,7.8
Crawford Notch State Park,NA,B,1,45,FAGR,0,8.4
Crawford Notch State Park,NA,B,1,45,FAGR,0,38.4
Crawford Notch State Park,NA,B,1,45,FAGR,0,15.6
Crawford Notch State Park,NA,B,1,5,FAGR,0,2.1
Crawford Notch State Park,NA,B,1,5,FAGR,0,28.8
Crawford Notch State Park,NA,B,1,5,ACPE,0,4.3
Crawford Notch State Park,NA,B,1,5,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,5,FAGR,0,5
Crawford Notch State Park,NA,B,1,5,FAGR,0,4
Crawford Notch State Park,NA,B,1,5,FAGR,0,4.6
Crawford Notch State Park,NA,B,1,5,ACSA,1,20.6
Crawford Notch State Park,NA,B,1,5,FAGR,0,8.9
Crawford Notch State Park,NA,B,1,5,FAGR,0,15.8
Crawford Notch State Park,NA,B,1,55,FAGR,0,4
Crawford Notch State Park,NA,B,1,55,FAGR,0,11.1
Crawford Notch State Park,NA,B,1,55,FAGR,0,12.1
Crawford Notch State Park,NA,B,1,55,FAGR,0,4.3
Crawford Notch State Park,NA,B,1,55,FAGR,0,3.1
Crawford Notch State Park,NA,B,1,55,FAGR,0,4.2
Crawford Notch State Park,NA,B,1,55,FAGR,0,4.3
Crawford Notch State Park,NA,B,1,55,FAGR,0,38.4
Crawford Notch State Park,NA,B,1,55,FAGR,0,3.1
Crawford Notch State Park,NA,B,1,55,FAGR,0,4.9
Crawford Notch State Park,NA,B,1,55,FAGR,0,5.8
Crawford Notch State Park,NA,B,1,55,FAGR,0,3
Crawford Notch State Park,NA,B,1,55,FAGR,0,7.8
Crawford Notch State Park,NA,B,1,55,FAGR,0,20.2
Crawford Notch State Park,NA,B,1,55,FAGR,0,3.7
Crawford Notch State Park,NA,B,1,65,FAGR,0,17.8
Crawford Notch State Park,NA,B,1,65,ACSA,1,19.1
Crawford Notch State Park,NA,B,1,65,FAGR,0,14.3
Crawford Notch State Park,NA,B,1,65,FAGR,1,29.8
Crawford Notch State Park,NA,B,1,75,FAGR,0,11.5
Crawford Notch State Park,NA,B,1,75,BEAL,0,24.6
Crawford Notch State Park,NA,B,1,75,BEAL,0,16.3
Crawford Notch State Park,NA,B,1,75,FAGR,0,5.4
Crawford Notch State Park,NA,B,1,75,FAGR,0,10.1
Crawford Notch State Park,NA,B,1,75,FAGR,0,4.1
Crawford Notch State Park,NA,B,1,75,FAGR,0,3.8
Crawford Notch State Park,NA,B,1,85,FAGR,0,5.7
Crawford Notch State Park,NA,B,1,85,FAGR,0,4.5
Crawford Notch State Park,NA,B,1,85,FAGR,0,9.7
Crawford Notch State Park,NA,B,1,85,FAGR,0,10.4
Crawford Notch State Park,NA,B,1,85,FAGR,0,3.5
Crawford Notch State Park,NA,B,1,85,FAGR,0,4.4
Crawford Notch State Park,NA,B,1,85,FAGR,0,3.5
Crawford Notch State Park,NA,B,1,85,ACSA,1,9.9
Crawford Notch State Park,NA,B,1,85,FAGR,0,2.5
Crawford Notch State Park,NA,B,1,85,FAGR,0,40.3
Crawford Notch State Park,NA,B,1,85,FAGR,0,41.9
Crawford Notch State Park,NA,B,1,85,ACSA,1,22
Crawford Notch State Park,NA,B,1,85,FAGR,0,7.7
